37.139.53.88 - - [01/May/2024:06:48:56 -0700] "GET / HTTP/1.0" 200 89568 "-" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36"
49.86.204.7 - - [23/May/2024:15:41:41 -0700] "GET / HTTP/1.1" 200 20527 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; Touch; .NET4.0E; .NET4.0C; Tablet PC 2.0; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; GWX:QUALIFIED; LCJB)"
91.92.244.81 - - [23/May/2024:16:00:02 -0700] "GET /bless.php HTTP/1.1" 301 244 "www.google.com" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
91.92.244.81 - - [23/May/2024:16:00:42 -0700] "GET /bless.php HTTP/1.1" 404 207 "www.google.com" "Mozlila/5.0 (Linux; Android 7.0; SM-G892A Bulid/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/60.0.3112.107 Moblie Safari/537.36"
206.123.150.40 - - [23/May/2024:16:09:25 -0700] "GET / HTTP/1.0" 200 89568 "https://www.rndsquared.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
206.123.150.40 - - [23/May/2024:16:09:26 -0700] "POST / HTTP/1.0" 200 89568 "https://www.rndsquared.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.114 Safari/537.36"
49.81.50.217 - - [23/May/2024:16:17:08 -0700] "GET / HTTP/1.0" 301 235 "http://rndsquared.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
49.81.50.217 - - [23/May/2024:16:17:11 -0700] "GET / HTTP/1.0" 200 89568 "https://www.rndsquared.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
49.81.50.217 - - [23/May/2024:16:17:26 -0700] "POST / HTTP/1.0" 200 89568 "https://www.rndsquared.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
180.184.70.197 - - [23/May/2024:17:21:25 -0700] "GET /img/njn/thumbs/3.jpg HTTP/1.1" 200 33267 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:41 -0700] "GET /img/oncekids-fujimini/thumbs/1.jpg HTTP/1.1" 200 36349 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 13; SM-G781U Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/124.0.6367.180 Mobile Safari/537.36 GoogleApp/15.19.46.28.arm64"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET / HTTP/1.1" 200 20527 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /css/bootstrap.min.css HTTP/1.1" 200 11249 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /css/font-awesome.min.css HTTP/1.1" 404 222 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /css/lightbox.css HTTP/1.1" 200 1003 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /css/styles.css HTTP/1.1" 200 2553 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/2.jpg HTTP/1.1" 200 24519 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/1.jpg HTTP/1.1" 200 35516 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /js/modernizr.js HTTP/1.1" 200 5933 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/5.jpg HTTP/1.1" 200 23498 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /js/lightbox.js HTTP/1.1" 200 4210 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/3.jpg HTTP/1.1" 200 32138 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/4.jpg HTTP/1.1" 200 35783 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /fonts/mn2-webfont.woff2 HTTP/1.1" 200 15004 "https://www.rndsquared.com/css/styles.css" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /js/scripts.js HTTP/1.1" 200 1314 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/lifeischange-04-1.jpg HTTP/1.1" 200 68611 "https://www.rndsquared.com/css/styles.css" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/logo.png HTTP/1.1" 200 13123 "https://www.rndsquared.com/css/styles.css" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /css/images/plane.png HTTP/1.1" 200 17019 "https://www.rndsquared.com/css/styles.css" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/in.png HTTP/1.1" 200 1887 "https://www.rndsquared.com/css/styles.css" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/6.jpg HTTP/1.1" 200 29592 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/7.jpg HTTP/1.1" 200 29010 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/10.jpg HTTP/1.1" 200 31032 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/9.jpg HTTP/1.1" 200 34012 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/marble.jpg HTTP/1.1" 200 292701 "https://www.rndsquared.com/css/styles.css" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/11.jpg HTTP/1.1" 200 32588 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/13.jpg HTTP/1.1" 200 28845 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/15.jpg HTTP/1.1" 200 31677 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/16.jpg HTTP/1.1" 200 36852 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/17.jpg HTTP/1.1" 200 16331 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/18.jpg HTTP/1.1" 200 20196 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/mixman/thumbs/19.jpg HTTP/1.1" 200 22007 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/urban-cowgirl/thumbs/1.jpg HTTP/1.1" 200 26624 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:43 -0700] "GET /img/urban-cowgirl/thumbs/2.jpg HTTP/1.1" 200 24103 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/urban-cowgirl/thumbs/3.jpg HTTP/1.1" 200 25487 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/urban-cowgirl/thumbs/4.jpg HTTP/1.1" 200 27112 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/urban-cowgirl/thumbs/5.jpg HTTP/1.1" 200 26913 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/urban-cowgirl/thumbs/6.jpg HTTP/1.1" 200 14645 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/1.jpg HTTP/1.1" 200 36349 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/2.jpg HTTP/1.1" 200 36054 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/3.jpg HTTP/1.1" 200 39586 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/4.jpg HTTP/1.1" 200 39689 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/5.jpg HTTP/1.1" 200 26202 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/6.jpg HTTP/1.1" 200 27603 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/7.jpg HTTP/1.1" 200 39450 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/oncekids-fujimini/thumbs/8.jpg HTTP/1.1" 200 23299 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/1.jpg HTTP/1.1" 200 35144 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/2.jpg HTTP/1.1" 200 21193 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/3.jpg HTTP/1.1" 200 22711 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/4.jpg HTTP/1.1" 200 24258 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/5.jpg HTTP/1.1" 200 22671 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/6.jpg HTTP/1.1" 200 21768 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/7.jpg HTTP/1.1" 200 22901 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/8.jpg HTTP/1.1" 200 26727 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/9.jpg HTTP/1.1" 200 35525 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/wu-wei/thumbs/10.jpg HTTP/1.1" 200 20185 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/dollface/thumbs/1.png HTTP/1.1" 200 66098 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/taxpertise/thumbs/1.png HTTP/1.1" 200 48254 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/luminous/luminousMulti.png HTTP/1.1" 200 1292693 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/luminous/luminousOcto.png HTTP/1.1" 200 1186596 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/luminous/luminousVideo.png HTTP/1.1" 200 952978 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bacchanal/thumbs/1.png HTTP/1.1" 200 84368 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/1.jpg HTTP/1.1" 200 14712 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/3.jpg HTTP/1.1" 200 21431 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/2.jpg HTTP/1.1" 200 31891 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/4.jpg HTTP/1.1" 200 27608 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/5.jpg HTTP/1.1" 200 12034 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/luminous/luminousHome.png HTTP/1.1" 200 3449282 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/7.jpg HTTP/1.1" 200 23328 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/6.jpg HTTP/1.1" 200 12384 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/bs4w/thumbs/8.jpg HTTP/1.1" 200 22657 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/sfnoir/thumbs/1.jpg HTTP/1.1" 200 25215 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/sfnoir/thumbs/2.jpg HTTP/1.1" 200 23061 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/sfnoir/thumbs/3.jpg HTTP/1.1" 200 22380 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/sfnoir/thumbs/5.jpg HTTP/1.1" 200 18532 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/sfnoir/thumbs/6.jpg HTTP/1.1" 200 31401 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
67.83.118.113 - - [23/May/2024:17:53:44 -0700] "GET /img/sfnoir/thumbs/7.jpg HTTP/1.1" 200 33692 "https://www.rndsquared.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/25.0 Chrome/121.0.0.0 Mobile Safari/537.36"
